subscriber_id,age,country,profession_segment,plan_type,monthly_price_usd,tenure_months,auto_renew_enabled,days_until_renewal,payment_method,weekly_learning_hours,sessions_per_week,avg_session_duration_minutes,days_since_last_login,courses_started,courses_completed,active_courses_count,avg_course_progress_pct,certificates_earned,quiz_attempts_last_30d,assignment_submissions_last_30d,forum_posts_last_30d,payment_failures_last_6m,refund_requests_last_12m,support_tickets_last_90d,avg_support_resolution_hours,email_open_rate,recommendation_click_rate,churn_label
SUB_000162,23,USA,student,premium,55.99,15,1,9,credit_card,2.5,1,11.6,20,2,0,1,37.9,0,1,7,3,0,0,1,26.0,0.23,0.135,1
SUB_000163,21,USA,software_engineer,standard,23.93,11,1,8,paypal,11.5,7,26.4,7,2,1,2,71.0,1,9,6,1,0,0,1,18.4,0.566,0.548,0
SUB_000164,41,USA,marketing,standard,21.58,27,1,16,credit_card,4.7,4,50.8,15,2,0,2,37.1,0,11,7,3,0,1,4,58.7,0.357,0.117,0
SUB_000165,20,India,student,basic,10.87,1,0,27,debit_card,3.2,5,61.1,11,4,1,3,56.4,0,14,7,3,0,0,0,5.8,0.636,0.453,1
SUB_000166,36,Canada,other,basic,14.58,5,1,5,credit_card,1.6,6,63.1,12,5,2,2,64.8,1,10,7,1,0,0,1,25.7,0.144,0.12,0
SUB_000167,43,Germany,software_engineer,basic,10.54,29,1,26,credit_card,5.1,6,40.0,14,2,0,2,32.9,0,4,2,0,0,0,1,23.6,0.13,0.165,0
SUB_000168,25,India,student,standard,28.66,7,0,29,upi,8.8,7,42.0,10,6,1,6,69.0,0,16,8,1,0,0,0,4.7,0.727,0.388,0
SUB_000169,34,India,software_engineer,standard,25.43,27,0,8,paypal,3.7,3,51.7,12,2,1,1,23.1,0,10,7,2,0,0,1,46.4,0.319,0.196,0
SUB_000170,31,USA,teacher,basic,10.19,7,0,22,credit_card,2.5,2,53.8,23,4,0,5,55.1,0,13,7,3,1,0,0,2.5,0.093,0.0,0
SUB_000171,41,UK,data_analyst,standard,24.63,10,1,2,debit_card,8.4,3,71.3,10,1,0,2,21.6,0,9,4,1,0,0,2,31.9,0.412,0.208,0
SUB_000172,39,India,designer,premium,56.34,36,1,6,debit_card,5.4,5,41.7,9,5,2,3,70.6,1,11,10,2,0,0,0,3.1,0.517,0.174,0
SUB_000173,21,USA,student,basic,13.62,19,1,11,credit_card,6.3,6,56.8,13,2,0,2,30.1,0,19,6,2,0,0,0,5.9,0.263,0.175,0
SUB_000174,20,India,student,standard,24.88,13,0,17,upi,5.4,3,55.1,7,7,3,3,75.7,3,17,8,2,0,0,0,7.3,0.399,0.324,0
SUB_000175,21,USA,marketing,standard,28.59,17,0,9,debit_card,9.3,6,48.8,15,4,1,4,62.0,1,7,7,5,0,0,2,28.8,0.192,0.141,0
SUB_000176,28,India,job_seeker,standard,21.19,23,0,1,upi,7.3,7,38.0,7,2,1,1,34.1,0,5,6,0,0,0,1,10.9,0.33,0.218,1
SUB_000177,27,UK,job_seeker,standard,29.09,13,1,16,paypal,5.2,1,60.7,9,3,1,2,57.7,1,18,5,1,0,0,2,52.6,0.482,0.168,0
SUB_000178,26,Germany,student,standard,28.45,17,0,30,credit_card,8.4,3,60.3,13,4,1,2,39.5,0,6,2,0,0,0,2,15.2,0.574,0.251,0
SUB_000179,36,Brazil,marketing,premium,54.16,46,0,2,credit_card,6.4,5,57.4,3,6,2,4,68.7,1,25,7,1,0,0,0,2.8,0.589,0.585,0
SUB_000180,49,India,other,basic,14.08,5,1,0,bank_transfer,4.5,3,45.6,27,2,0,1,5.6,0,3,0,1,0,1,3,51.0,0.024,0.0,1
SUB_000181,28,Germany,data_analyst,standard,25.43,13,1,7,debit_card,1.8,3,52.3,12,1,1,0,30.8,1,3,1,0,0,0,0,5.1,0.166,0.141,0
SUB_000182,34,India,job_seeker,basic,13.37,8,0,12,credit_card,3.8,1,45.5,16,2,1,2,16.4,1,4,8,1,0,1,1,26.0,0.002,0.0,1
SUB_000183,21,Brazil,student,basic,12.79,6,1,10,credit_card,7.0,7,34.7,31,0,0,0,30.0,0,5,0,1,0,1,0,4.2,0.0,0.0,1
SUB_000184,43,Canada,other,basic,11.77,13,1,7,credit_card,7.8,3,35.2,14,3,2,0,42.4,2,18,0,1,0,0,1,40.0,0.558,0.294,0
SUB_000185,22,India,teacher,basic,12.83,6,0,19,bank_transfer,1.9,5,42.1,12,6,2,5,59.4,2,12,7,5,0,0,0,2.7,0.235,0.157,0
SUB_000186,38,USA,other,premium,45.14,5,0,30,paypal,8.1,5,57.0,6,4,1,3,85.4,1,10,9,4,0,0,1,21.9,0.465,0.335,0
SUB_000187,21,Canada,finance,premium,48.8,11,0,0,debit_card,8.2,3,69.4,24,1,0,1,43.7,0,2,0,1,1,0,1,25.8,0.778,0.441,1
SUB_000188,31,USA,data_analyst,basic,11.39,17,1,1,paypal,3.4,3,18.8,11,2,0,2,17.4,0,8,2,2,0,0,2,39.4,0.0,0.0,0
SUB_000189,40,USA,other,standard,21.22,16,1,17,debit_card,4.9,4,63.5,20,3,1,2,51.7,1,10,8,2,0,0,1,1.0,0.044,0.0,0
SUB_000190,29,India,software_engineer,standard,23.21,11,0,17,credit_card,6.5,7,32.6,8,7,3,4,92.3,1,17,10,1,1,0,2,27.1,0.55,0.343,0
SUB_000191,25,India,software_engineer,premium,57.03,4,1,8,debit_card,8.7,6,51.8,8,1,0,1,28.3,0,1,4,1,0,0,1,31.9,0.544,0.416,0
SUB_000192,40,Brazil,teacher,standard,23.8,4,1,6,paypal,3.1,4,13.6,10,2,1,1,11.2,1,7,2,2,0,0,1,41.1,0.473,0.402,0
SUB_000193,33,Brazil,teacher,basic,13.73,15,0,8,bank_transfer,6.7,8,71.5,16,2,0,4,72.3,0,4,8,3,0,1,3,42.8,0.259,0.172,0
SUB_000194,31,USA,other,standard,21.74,7,1,9,credit_card,7.2,5,46.7,12,5,1,5,53.2,1,16,7,3,0,0,1,26.5,0.134,0.042,0
SUB_000195,34,Germany,software_engineer,standard,24.23,14,1,25,paypal,5.5,4,56.9,6,1,0,1,34.8,0,2,1,4,0,0,2,23.5,0.683,0.499,0
SUB_000196,55,Germany,teacher,standard,21.14,12,1,1,debit_card,8.6,4,59.1,8,1,0,2,50.3,0,7,3,3,1,0,0,3.4,0.505,0.247,0
SUB_000197,43,UK,teacher,premium,42.76,2,0,4,bank_transfer,3.6,7,37.1,14,3,1,2,34.7,0,9,0,2,0,0,1,20.4,0.278,0.283,0
SUB_000198,26,Brazil,student,premium,52.34,30,1,16,bank_transfer,5.2,5,17.7,9,6,1,4,58.9,0,20,9,0,0,0,1,42.5,0.254,0.252,0
SUB_000199,37,Brazil,data_analyst,standard,26.06,4,1,1,paypal,8.5,5,20.6,12,5,1,6,97.5,0,13,10,1,0,0,0,1.2,0.529,0.402,0
SUB_000200,35,UK,software_engineer,standard,22.12,10,0,19,bank_transfer,5.6,3,44.6,15,4,0,4,58.8,0,14,3,3,0,1,2,73.2,0.0,0.0,0
SUB_000201,21,USA,software_engineer,premium,49.48,4,1,9,paypal,4.6,4,39.6,11,3,1,3,63.6,1,12,5,3,0,0,0,2.4,0.323,0.213,0
SUB_000202,29,India,other,basic,14.31,7,1,30,upi,2.1,7,56.5,10,2,0,2,48.7,0,8,1,0,0,0,0,4.2,0.344,0.175,0
SUB_000203,30,India,finance,basic,10.86,8,0,0,upi,6.5,1,35.7,20,4,0,5,59.2,0,17,7,4,1,0,0,5.9,0.0,0.032,0
SUB_000204,21,Brazil,teacher,basic,10.09,8,1,11,credit_card,4.5,5,51.8,14,5,3,4,69.5,3,11,9,2,0,1,1,29.0,0.401,0.219,0
SUB_000205,24,USA,other,premium,53.03,10,1,23,paypal,7.9,7,62.8,8,3,1,2,51.1,1,16,3,3,0,0,0,2.6,0.691,0.45,0
SUB_000206,21,India,data_analyst,standard,20.52,34,0,14,upi,8.6,4,63.1,15,4,2,3,57.0,2,10,6,1,0,0,1,43.9,0.45,0.294,0
SUB_000207,27,India,job_seeker,basic,14.89,6,1,5,upi,3.0,2,36.9,19,0,0,0,29.8,0,6,0,2,0,0,0,3.0,0.108,0.0,1
SUB_000208,40,UK,data_analyst,premium,52.18,18,1,13,paypal,5.2,3,55.6,9,5,2,3,49.8,1,14,10,1,0,0,1,23.9,0.518,0.429,0
SUB_000209,34,India,job_seeker,standard,24.69,25,1,13,credit_card,8.4,3,62.1,8,5,1,3,50.9,1,13,8,1,0,0,0,2.9,0.216,0.256,0
SUB_000210,37,India,software_engineer,premium,48.59,16,1,14,upi,2.5,6,48.6,8,1,0,1,29.1,0,2,0,2,0,0,1,18.0,0.431,0.353,0
SUB_000211,26,USA,other,basic,12.86,28,1,0,paypal,2.0,3,12.8,12,4,0,4,52.7,0,17,9,0,0,0,0,2.8,0.131,0.136,0
SUB_000212,21,UK,software_engineer,standard,20.9,16,1,24,bank_transfer,6.4,5,8.9,17,1,0,2,31.1,0,5,5,0,0,1,1,13.4,0.093,0.0,0
SUB_000213,21,USA,software_engineer,standard,29.29,16,1,30,paypal,7.3,6,38.2,11,3,1,2,60.5,1,19,3,0,0,0,0,4.2,0.663,0.347,0
SUB_000214,23,India,teacher,standard,26.25,25,1,16,credit_card,6.1,4,57.2,11,5,1,4,51.3,0,5,8,0,0,0,0,1.4,0.57,0.283,0
SUB_000215,26,UK,data_analyst,standard,21.83,15,1,10,bank_transfer,5.3,3,47.8,22,6,3,4,40.6,2,27,11,0,0,0,0,3.7,0.407,0.08,0
SUB_000216,32,India,designer,premium,51.24,25,1,14,upi,12.4,7,83.1,28,3,2,2,84.4,1,9,11,0,0,0,0,4.3,0.6,0.378,0
SUB_000217,25,Germany,marketing,basic,10.66,15,1,19,paypal,1.1,0,47.3,33,1,1,1,15.4,1,6,1,3,0,1,0,6.3,0.063,0.058,1
SUB_000218,36,UK,teacher,premium,40.34,25,1,15,bank_transfer,0.0,5,18.4,15,5,1,5,31.4,0,19,5,0,1,0,1,8.6,0.105,0.152,0
SUB_000219,32,USA,software_engineer,basic,13.14,32,0,20,paypal,4.7,2,71.3,10,6,2,5,94.9,2,30,10,2,0,0,1,32.5,0.73,0.493,0
SUB_000220,23,Canada,student,basic,13.23,9,1,28,paypal,6.7,3,29.5,12,4,2,2,24.1,2,7,1,0,0,0,2,15.1,0.914,0.592,0
SUB_000221,43,USA,software_engineer,basic,12.91,8,0,26,credit_card,7.2,5,76.3,17,0,0,0,38.3,0,8,0,2,0,0,0,4.0,0.048,0.0,1
SUB_000222,24,USA,marketing,basic,10.91,28,1,8,bank_transfer,6.7,2,50.3,23,1,0,1,31.0,0,9,4,0,0,0,0,3.7,0.059,0.0,0
SUB_000223,24,India,student,basic,13.01,24,0,28,credit_card,8.4,2,71.4,12,5,2,2,68.8,1,13,5,0,0,0,0,4.3,0.635,0.392,0
SUB_000224,33,Germany,data_analyst,premium,41.12,3,1,11,credit_card,5.7,4,53.7,8,5,1,4,34.4,1,16,7,2,1,1,0,5.1,0.419,0.31,0
SUB_000225,31,India,data_analyst,standard,26.08,14,0,30,upi,4.7,5,53.4,5,3,1,3,70.3,0,15,9,0,0,0,0,2.3,0.69,0.583,0
SUB_000226,25,India,student,standard,25.53,36,1,1,upi,6.5,5,55.5,22,5,2,2,78.2,1,14,5,1,0,0,1,37.3,0.253,0.186,1
SUB_000227,41,Brazil,designer,standard,26.54,5,0,14,credit_card,5.4,4,35.3,35,1,0,0,24.0,0,3,0,3,0,0,2,42.8,0.316,0.075,1
SUB_000228,22,Germany,job_seeker,basic,14.47,4,0,27,credit_card,7.7,1,42.1,22,5,0,4,32.4,0,14,4,4,0,0,1,20.4,0.233,0.138,0
SUB_000229,22,Brazil,student,basic,14.24,7,0,8,bank_transfer,5.1,5,46.0,10,1,0,0,36.3,0,6,0,1,0,1,2,43.2,0.365,0.216,0
SUB_000230,36,USA,designer,standard,29.8,9,0,27,paypal,6.6,2,48.2,15,4,0,4,48.8,0,13,11,2,0,0,2,56.0,0.453,0.176,0
SUB_000231,31,Canada,finance,standard,29.75,3,0,15,credit_card,5.8,5,40.5,13,1,0,1,23.3,0,5,0,0,0,0,1,44.9,0.369,0.204,0
SUB_000232,38,USA,data_analyst,standard,27.71,5,0,29,debit_card,6.0,4,34.2,17,0,0,0,35.0,0,0,0,1,0,0,1,25.6,0.749,0.327,0
SUB_000233,36,USA,teacher,basic,14.77,3,1,16,paypal,1.1,2,31.7,22,3,0,2,42.1,0,19,7,1,0,0,0,3.9,0.362,0.16,0
SUB_000234,48,USA,data_analyst,standard,28.66,13,1,19,credit_card,8.4,5,38.7,18,4,2,1,36.5,1,12,2,0,0,0,0,5.7,0.228,0.242,0
SUB_000235,21,India,marketing,standard,27.27,13,1,26,credit_card,4.2,6,34.9,12,5,2,3,55.0,2,19,7,1,0,0,0,2.6,0.433,0.235,0
SUB_000236,22,UK,student,premium,41.5,28,0,22,debit_card,7.5,7,33.8,6,5,2,3,92.1,1,12,8,3,0,0,0,1.7,0.701,0.475,0
SUB_000237,26,Germany,finance,basic,10.24,14,0,3,paypal,5.5,6,41.9,10,1,0,1,23.6,0,7,0,0,0,0,3,44.1,0.487,0.292,0
SUB_000238,38,India,finance,standard,28.37,17,0,7,credit_card,6.9,4,50.2,13,3,1,2,45.3,0,12,5,3,0,0,0,7.8,0.519,0.399,0
SUB_000239,18,USA,student,standard,24.89,19,1,6,paypal,4.8,5,41.1,13,6,3,3,80.0,2,15,10,7,0,0,2,34.5,0.51,0.331,0
SUB_000240,36,India,data_analyst,premium,56.28,6,1,5,credit_card,4.1,3,48.3,20,4,1,3,22.9,1,11,9,0,0,0,1,35.1,0.155,0.005,0
SUB_000241,29,Brazil,other,basic,11.55,5,1,4,bank_transfer,6.0,3,42.4,13,4,1,3,40.6,1,3,5,0,0,0,0,1.4,0.428,0.225,1
SUB_000242,28,Brazil,data_analyst,standard,23.97,5,1,9,credit_card,4.8,2,34.8,13,6,0,6,63.4,0,20,8,4,0,0,1,24.4,0.216,0.077,1
SUB_000243,22,Brazil,marketing,basic,13.49,9,1,2,upi,6.4,2,53.4,23,3,1,3,21.4,1,5,7,1,0,0,1,33.3,0.751,0.4,0
SUB_000244,31,Germany,other,standard,29.14,8,0,23,debit_card,5.0,5,35.3,9,5,2,4,63.1,1,13,6,2,0,0,0,4.0,0.189,0.168,0
SUB_000245,42,India,teacher,basic,10.43,12,0,19,upi,0.0,2,25.4,17,0,0,0,6.6,0,1,2,0,0,0,1,29.9,0.015,0.044,1
SUB_000246,33,Brazil,designer,basic,14.3,19,1,23,paypal,3.5,3,45.7,11,5,1,3,21.1,1,16,8,1,0,0,0,5.6,0.383,0.149,1
SUB_000247,39,Germany,teacher,standard,27.92,17,1,16,credit_card,3.2,6,56.1,12,4,0,4,27.8,0,13,8,1,1,1,2,32.3,0.33,0.135,0
SUB_000248,37,Brazil,job_seeker,basic,11.57,8,1,15,bank_transfer,11.1,4,36.3,10,5,2,4,44.4,1,18,8,1,0,0,2,12.2,0.587,0.38,0
SUB_000249,36,Brazil,marketing,basic,11.77,7,1,10,credit_card,6.3,4,42.7,14,3,1,2,40.4,0,12,3,1,0,0,2,12.4,0.059,0.091,1
SUB_000250,29,Canada,marketing,basic,10.22,8,1,12,debit_card,8.6,9,52.4,9,5,2,4,73.6,2,15,12,1,1,0,1,32.2,0.404,0.246,0
SUB_000251,37,Germany,data_analyst,basic,10.07,8,1,17,credit_card,4.4,5,47.4,12,3,1,1,9.7,0,7,3,2,0,0,0,3.8,0.494,0.321,0
SUB_000252,30,Germany,other,premium,49.53,4,1,13,credit_card,5.6,4,36.5,16,3,1,1,45.2,0,5,5,1,0,0,1,35.1,0.446,0.242,0
SUB_000253,29,Canada,finance,standard,20.95,14,0,1,paypal,3.5,7,49.2,7,7,3,4,71.0,0,29,8,0,0,1,2,31.8,0.603,0.392,0
SUB_000254,18,Germany,student,premium,43.87,36,1,11,paypal,4.4,3,68.8,12,5,0,6,72.3,0,15,7,3,0,0,1,41.0,0.379,0.209,0
SUB_000255,33,India,job_seeker,standard,28.46,12,0,21,bank_transfer,0.7,5,41.3,7,6,2,5,76.8,0,24,7,3,0,1,2,51.4,0.485,0.291,1
SUB_000256,30,USA,marketing,premium,51.41,12,1,20,debit_card,7.8,7,64.1,20,4,1,4,66.6,0,11,8,1,0,0,2,47.8,0.306,0.123,0
SUB_000257,23,Brazil,student,standard,26.33,16,1,28,bank_transfer,8.2,5,48.4,4,7,3,3,90.9,1,19,11,4,0,0,0,3.0,0.432,0.325,0
SUB_000258,25,UK,designer,standard,21.86,5,0,25,debit_card,3.1,4,33.1,17,2,0,2,28.7,0,12,3,0,2,0,2,41.7,0.429,0.207,0
SUB_000259,37,USA,data_analyst,standard,28.28,7,0,9,credit_card,7.1,6,51.1,3,3,1,2,65.7,0,7,5,1,0,0,1,14.1,0.684,0.528,0
SUB_000260,23,India,job_seeker,standard,28.67,8,1,28,upi,2.9,2,20.4,14,1,0,0,15.6,0,4,0,1,0,0,1,24.1,0.417,0.227,0
SUB_000261,32,USA,software_engineer,standard,25.22,5,1,6,debit_card,7.8,6,33.1,7,3,1,2,65.5,1,10,4,2,0,0,2,10.1,0.721,0.522,0
SUB_000262,33,Brazil,job_seeker,basic,14.55,31,0,1,credit_card,5.6,5,51.4,17,0,0,1,52.3,0,6,8,3,0,0,1,10.0,0.348,0.106,0
SUB_000263,40,India,designer,basic,14.21,19,1,24,upi,3.7,3,39.9,17,2,1,2,36.1,1,14,9,2,0,0,0,3.3,0.505,0.355,0
SUB_000264,22,USA,student,standard,27.3,20,1,17,paypal,3.7,4,33.1,12,5,1,6,64.3,1,23,8,0,0,0,2,29.0,0.342,0.106,0
SUB_000265,18,Canada,other,standard,27.33,9,1,16,paypal,8.8,3,41.4,17,5,2,3,96.4,1,15,5,1,0,0,0,2.0,0.002,0.096,0
SUB_000266,57,UK,marketing,basic,10.52,13,1,15,debit_card,5.0,2,20.9,30,4,2,1,35.6,2,5,5,1,0,0,1,21.9,0.512,0.129,0
SUB_000267,47,UK,software_engineer,basic,11.34,9,0,29,bank_transfer,9.5,4,34.5,10,6,2,4,26.2,2,17,8,4,0,0,1,22.3,0.299,0.159,0
SUB_000268,39,UK,marketing,standard,20.66,10,0,1,credit_card,1.8,4,35.9,11,1,0,1,4.5,0,6,0,2,0,0,1,54.5,0.487,0.337,0
SUB_000269,23,Germany,job_seeker,premium,40.16,12,1,10,paypal,7.0,7,37.8,6,5,1,5,64.6,1,23,12,2,0,0,1,33.8,0.4,0.194,0
SUB_000270,33,Germany,software_engineer,basic,10.78,10,1,18,paypal,5.9,2,54.0,9,5,2,3,42.8,2,18,7,1,1,0,0,3.7,0.611,0.323,0
SUB_000271,29,Canada,software_engineer,basic,14.39,12,0,30,paypal,5.2,3,43.4,10,3,0,4,65.5,0,4,7,2,1,1,3,43.6,0.5,0.409,1
SUB_000272,26,Canada,student,premium,44.79,3,0,30,bank_transfer,3.4,7,34.4,13,2,1,1,52.5,1,0,2,0,0,0,1,22.7,0.054,0.15,0
SUB_000273,36,Canada,software_engineer,standard,29.69,5,0,29,credit_card,2.0,3,49.9,11,3,1,2,35.8,0,5,7,1,0,0,1,20.6,0.225,0.111,1
SUB_000274,27,Brazil,teacher,basic,12.98,9,1,21,bank_transfer,7.6,2,47.4,9,2,0,2,44.1,0,6,0,2,0,0,1,5.3,0.342,0.114,0
SUB_000275,30,USA,marketing,premium,44.74,10,1,6,paypal,8.1,6,52.4,10,7,0,6,36.6,0,18,8,1,0,0,0,4.8,0.253,0.153,0
SUB_000276,42,USA,software_engineer,standard,24.96,10,0,26,paypal,4.8,4,26.0,31,3,1,2,55.7,0,9,1,0,0,0,2,44.6,0.696,0.358,1
SUB_000277,27,Canada,student,standard,22.18,17,1,21,credit_card,7.8,4,74.1,10,5,1,4,75.9,0,15,5,3,0,0,2,33.5,0.694,0.468,0
SUB_000278,46,USA,software_engineer,premium,59.67,14,0,16,paypal,6.7,4,46.8,14,3,1,3,43.0,0,12,1,2,0,0,0,1.0,0.746,0.547,1
SUB_000279,43,UK,other,premium,56.94,15,1,14,debit_card,3.0,1,48.7,16,6,1,6,68.3,1,20,4,2,0,1,2,41.6,0.0,0.021,0
SUB_000280,31,Canada,data_analyst,basic,10.12,8,1,8,credit_card,6.6,5,37.4,5,4,1,3,58.5,0,8,7,3,1,0,0,4.9,0.305,0.293,0
SUB_000281,18,Brazil,other,basic,14.73,6,0,11,debit_card,7.3,5,45.4,18,1,0,1,27.9,0,0,3,0,1,0,2,53.5,0.125,0.066,0
SUB_000282,36,Germany,marketing,basic,13.6,10,1,7,credit_card,3.2,3,28.1,22,1,0,2,14.2,0,11,7,2,0,1,3,78.7,0.42,0.264,0
SUB_000283,22,Germany,student,basic,10.4,18,0,27,debit_card,3.4,1,48.6,12,5,1,4,43.7,0,19,9,2,0,1,2,43.5,0.326,0.208,1
SUB_000284,28,India,job_seeker,basic,13.34,31,0,1,upi,10.1,8,77.1,6,5,1,4,55.1,0,16,3,5,0,0,2,24.6,0.663,0.5,0
SUB_000285,34,USA,marketing,basic,13.22,8,0,16,paypal,8.9,4,46.0,13,5,2,4,36.0,1,12,10,2,0,0,0,3.1,0.431,0.232,0
SUB_000286,23,India,teacher,premium,44.37,30,0,15,credit_card,7.1,4,32.8,13,5,2,4,58.6,1,14,10,1,1,0,2,6.9,0.272,0.004,0
SUB_000287,41,USA,other,premium,55.16,5,1,22,credit_card,2.0,4,33.5,13,2,0,3,47.6,0,14,3,4,0,0,2,43.0,0.056,0.085,0
SUB_000288,24,USA,student,standard,20.86,4,0,15,debit_card,0.7,2,5.0,15,2,0,3,22.8,0,4,12,3,0,0,2,18.8,0.322,0.133,1
SUB_000289,25,Germany,student,standard,24.88,9,0,2,paypal,3.2,5,37.3,12,2,1,1,36.8,1,0,4,0,0,1,3,39.0,0.517,0.359,0
SUB_000290,41,USA,teacher,basic,10.04,6,1,18,debit_card,4.8,5,15.1,10,4,1,5,45.4,0,19,8,1,1,0,1,44.3,0.41,0.303,0
SUB_000291,38,India,software_engineer,basic,14.83,7,1,15,credit_card,2.5,3,51.1,11,0,0,1,4.4,0,5,4,4,0,0,1,10.6,0.663,0.427,0
SUB_000292,30,India,software_engineer,basic,13.75,21,1,30,upi,9.1,5,63.1,7,4,3,1,58.8,2,9,9,4,0,0,0,2.5,0.716,0.472,0
SUB_000293,22,Canada,student,standard,21.58,20,1,10,credit_card,0.7,3,51.8,13,2,1,1,20.0,0,11,3,0,0,0,1,45.3,0.208,0.0,0
SUB_000294,23,Germany,student,basic,11.7,14,0,25,paypal,3.0,2,23.3,12,3,1,3,44.5,1,17,6,1,0,1,2,44.9,0.283,0.122,1
SUB_000295,34,India,teacher,premium,43.2,13,1,8,bank_transfer,4.9,5,26.7,8,3,1,2,34.9,1,3,2,3,1,1,1,43.3,0.497,0.31,0
SUB_000296,25,USA,student,standard,27.66,7,1,13,credit_card,6.9,6,70.5,5,5,1,6,100.0,0,21,11,5,0,0,0,2.8,0.389,0.345,0
SUB_000297,39,UK,marketing,basic,10.28,10,1,1,paypal,8.4,6,88.9,13,6,2,5,94.9,2,24,11,2,0,0,2,41.3,0.392,0.333,0
SUB_000298,50,India,designer,basic,14.19,9,0,29,upi,3.0,6,50.3,17,5,1,4,73.4,0,23,7,6,0,0,1,40.5,0.384,0.187,0
SUB_000299,51,USA,data_analyst,standard,29.41,4,0,12,debit_card,5.5,5,68.7,7,2,1,1,47.9,1,3,2,0,1,1,1,24.1,0.128,0.069,0
SUB_000300,23,India,student,premium,53.52,34,1,4,debit_card,7.9,4,49.1,15,6,1,4,35.2,1,21,7,0,0,0,1,20.1,0.558,0.258,0
SUB_000301,21,India,teacher,standard,22.12,9,0,19,upi,2.2,3,30.1,14,0,0,2,31.4,0,9,3,1,0,0,0,2.9,0.68,0.431,0
SUB_000302,26,USA,student,basic,11.79,5,0,13,paypal,6.9,7,64.8,25,3,0,4,44.9,0,4,7,4,0,0,1,16.6,0.003,0.0,0
SUB_000303,29,USA,teacher,standard,24.76,4,0,0,credit_card,4.1,3,45.6,13,1,0,0,25.8,0,8,0,0,0,0,1,16.8,0.4,0.12,1
SUB_000304,23,USA,job_seeker,basic,13.01,16,0,5,credit_card,0.0,6,54.7,14,5,1,4,39.0,1,8,9,0,0,0,0,5.1,0.196,0.0,1
SUB_000305,30,UK,data_analyst,premium,53.36,32,1,21,credit_card,9.8,7,54.5,3,8,4,3,76.7,2,20,8,2,0,0,0,2.8,0.739,0.591,0
SUB_000306,30,Brazil,marketing,standard,25.53,39,1,10,upi,8.2,5,47.7,10,6,2,4,56.8,1,21,5,3,0,0,0,7.4,0.332,0.221,0
SUB_000307,38,USA,marketing,standard,23.5,11,1,16,paypal,7.5,4,40.2,24,2,1,1,32.3,1,0,0,0,1,0,1,21.3,0.204,0.067,0
SUB_000308,21,Germany,data_analyst,standard,28.9,9,1,22,credit_card,7.4,4,54.4,23,2,1,1,29.2,0,9,0,0,0,0,0,5.1,0.381,0.125,0
SUB_000309,21,Canada,job_seeker,standard,20.8,12,1,21,paypal,11.8,3,49.1,15,4,2,3,53.0,1,20,8,3,0,0,3,63.7,0.309,0.156,0
SUB_000310,30,India,job_seeker,basic,12.32,12,1,13,upi,7.2,5,79.7,15,3,1,2,39.0,1,11,3,3,0,0,0,5.7,0.307,0.122,0
SUB_000311,38,Germany,software_engineer,basic,13.87,2,0,13,credit_card,9.5,7,55.5,5,4,2,2,49.9,1,10,4,5,1,0,4,49.0,0.943,0.607,0
SUB_000312,39,India,designer,basic,10.29,9,1,19,bank_transfer,4.6,2,31.1,23,3,0,3,30.9,0,5,5,1,0,0,2,38.1,0.0,0.0,0
SUB_000313,28,India,other,premium,54.1,14,1,6,upi,3.9,3,33.7,11,5,1,4,61.8,1,15,2,0,0,0,0,5.5,0.521,0.278,0
SUB_000314,26,Brazil,other,standard,28.19,16,1,18,credit_card,4.1,3,52.1,16,2,0,3,12.1,0,15,1,0,0,0,1,39.0,0.28,0.173,1
SUB_000315,29,Canada,marketing,basic,13.29,17,0,25,bank_transfer,6.7,5,17.6,13,2,1,2,68.1,0,9,5,1,0,0,1,39.8,0.733,0.435,0
SUB_000316,35,UK,marketing,premium,40.25,12,1,26,bank_transfer,11.3,6,45.1,6,3,0,3,81.1,0,4,6,0,0,0,1,23.6,0.315,0.141,0
SUB_000317,45,Germany,software_engineer,basic,10.89,5,0,21,credit_card,3.0,5,51.8,31,2,1,1,60.2,0,7,3,0,0,1,2,43.3,0.298,0.152,1
SUB_000318,18,India,other,basic,11.7,11,1,5,credit_card,6.0,1,25.7,19,3,1,2,22.2,1,3,5,0,0,0,0,6.6,0.29,0.16,0
SUB_000319,22,India,student,basic,11.16,25,0,30,upi,6.9,4,54.7,6,5,3,2,54.4,2,15,8,1,2,1,3,50.6,0.356,0.214,1
SUB_000320,23,India,designer,standard,29.62,15,1,12,bank_transfer,6.0,5,52.1,8,3,1,4,46.7,0,13,10,2,0,0,0,1.0,0.19,0.002,1
SUB_000321,21,USA,software_engineer,standard,26.51,10,0,9,debit_card,7.9,4,48.9,9,3,1,2,57.3,0,12,5,0,2,0,1,18.0,0.286,0.136,0
SUB_000322,41,UK,software_engineer,standard,22.96,41,1,21,credit_card,6.0,5,52.0,11,5,1,4,96.2,0,20,5,1,0,0,3,54.5,0.61,0.389,0
SUB_000323,38,UK,data_analyst,standard,29.29,13,1,30,credit_card,3.5,6,45.8,12,6,0,6,57.7,0,17,8,5,0,0,2,26.8,0.415,0.411,0
SUB_000324,40,India,other,basic,13.69,11,1,18,debit_card,4.7,5,36.2,6,4,1,3,40.4,1,9,4,1,0,0,2,58.6,0.146,0.186,0
